0000000606,scans,0000000118,DataLength
"header",0000000026,"lines"
"Date",6/8/2016,"Time",10:25:08 PM
"ID","HAL RC RGA 301 #14852","Version",3
"Scans",7
"Scan ID","Mode","Input","Scanned","Start","Stop","Increment","Dwell","Settle","RS","RelSEM"
"Scan 1","RGA","Temperature","none",0.40,0.40,0.01,10.000,10.000,1.000000,1.000000,
"Scan 2","RGA","SEM","mass",2.00,2.00,0.01,11.000,10.000,0.440000,1.000000,
"Scan 3","RGA","SEM","mass",18.00,18.00,0.01,11.000,10.000,0.900000,1.000000,
"Scan 4","RGA","SEM","mass",28.00,28.00,0.01,11.000,10.000,1.050000,1.000000,
"Scan 5","RGA","SEM","mass",43.00,43.00,0.01,11.000,10.000,1.000000,1.000000,
"Scan 6","RGA","SEM","mass",44.00,44.00,0.01,11.000,10.000,1.400000,1.000000,
"Scan 7","RGA","SEM","mass",60.00,60.00,0.01,11.000,10.000,0.577000,1.000000,
"Environment",
"Global","RGA"
"F1",1,"( 1 = on, 0 = off )"
"F2",0,"( 1 = on, 0 = off )"
"cage",3.3,"V"
"delta-m",0,"%"
"electron-energy",70.0,"V"
"emission",1000.000,"uA"
"focus",-90,"V"
"mass",5.50,"amu"
"mode-change-delay",1000,"ms"
"multiplier",1100,"V"
"resolution",0,"%"
"Data",7
"Time","ms","Temperature","Hydrogen","Water","Carbon monoxide","Acetic acid","Carbon dioxide","Acetic acid",
00:00:01,      1241,   140.4765,  0.00000e+00,  0.00000e+00,  9.31667e-11,  0.00000e+00,  0.00000e+00, -1.69541e-10,
00:00:01,      1698,   140.4765,  2.44318e-09,  7.59667e-10,  3.90890e-09,  9.78250e-11,  1.88509e-09,  1.69541e-10,
00:00:02,      2155,   140.3443,  5.55334e-09,  7.59667e-10,  3.90890e-09,  9.78250e-11,  1.74534e-09,  1.69541e-10,
00:00:02,      2612,   140.2121,  5.33102e-09,  6.52167e-10,  3.90890e-09,  0.00000e+00,  1.60559e-09,  1.69541e-10,
00:00:03,      3069,   140.4765,  5.77568e-09,  7.59667e-10,  4.00207e-09,  9.78250e-11,  1.53571e-09,  1.69541e-10,
00:00:03,      3526,   140.4765,  5.77568e-09,  7.60861e-10,  4.09524e-09,  9.78250e-11,  1.53571e-09,  0.00000e+00,
00:00:03,      3983,   140.6087,  5.77568e-09,  7.59667e-10,  4.18840e-09,  0.00000e+00,  1.32609e-09,  1.69541e-10,
00:00:04,      4440,   140.6087,  5.10868e-09,  6.52167e-10,  3.72359e-09,  1.95650e-10,  1.25621e-09,  0.00000e+00,
00:00:04,      4897,   140.2121,  5.77568e-09,  1.08575e-09,  3.72257e-09,  0.00000e+00,  1.18711e-09,  1.69541e-10,
00:00:05,      5354,   140.2121,  5.99800e-09,  7.60861e-10,  3.90890e-09,  0.00000e+00,  1.18634e-09,  1.69541e-10,
00:00:05,      5811,   140.2121,  6.22034e-09,  7.59667e-10,  4.18840e-09,  0.00000e+00,  1.32609e-09,  0.00000e+00,
00:00:06,      6268,   140.2121,  5.77568e-09,  6.50972e-10,  3.81573e-09,  0.00000e+00,  1.18711e-09,  0.00000e+00,
00:00:06,      6725,   140.4765,  5.99800e-09,  8.68361e-10,  3.90890e-09,  9.78250e-11,  1.18711e-09,  0.00000e+00,
00:00:07,      7182,   140.4765,  6.21789e-09,  7.59667e-10,  3.81573e-09,  9.78250e-11,  1.18711e-09,  0.00000e+00,
00:00:07,      7639,   140.2121,  6.44266e-09,  9.77056e-10,  3.90890e-09,  9.78250e-11,  1.11723e-09,  1.69541e-10,
00:00:08,      8096,   140.2121,  6.44023e-09,  7.59667e-10,  3.90890e-09,  0.00000e+00,  1.11723e-09,  0.00000e+00,
00:00:08,      8553,   140.3443,  5.77568e-09,  7.60861e-10,  4.00207e-09,  9.78250e-11,  1.04736e-09,  0.00000e+00,
00:00:09,      9010,   140.2121,  6.22034e-09,  8.68361e-10,  3.90890e-09,  9.78250e-11,  1.18711e-09,  0.00000e+00,
00:00:09,      9468,   140.2121,  5.55334e-09,  8.68361e-10,  3.63043e-09,  0.00000e+00,  1.11723e-09,  0.00000e+00,
00:00:09,      9925,   140.2121,  6.22034e-09,  7.59667e-10,  4.00207e-09,  9.78250e-11,  1.11723e-09, -1.69541e-10,
00:00:10,     10383,   140.3443,  6.66255e-09,  8.68361e-10,  4.00207e-09,  9.78250e-11,  1.11723e-09, -1.69541e-10,
00:00:10,     10840,   140.0798,  6.22034e-09,  7.59667e-10,  3.81573e-09,  1.95650e-10,  1.11723e-09,  0.00000e+00,
00:00:11,     11298,   140.2121,  6.22034e-09,  7.60861e-10,  4.09524e-09,  1.95650e-10,  1.04736e-09,  0.00000e+00,
00:00:11,     11756,   140.0798,  5.77568e-09,  8.68361e-10,  4.00207e-09,  1.95650e-10,  1.32609e-09,  0.00000e+00,
00:00:12,     12213,   140.3443,  6.22034e-09,  1.08575e-09,  3.90890e-09,  1.95650e-10,  1.25621e-09,  0.00000e+00,
00:00:12,     12671,   140.2121,  5.77568e-09,  6.52167e-10,  3.90890e-09,  0.00000e+00,  1.25621e-09,  0.00000e+00,
00:00:13,     13128,   140.4765,  5.99800e-09,  7.59667e-10,  4.18840e-09,  0.00000e+00,  1.04736e-09,  1.69541e-10,
00:00:13,     13585,   140.0798,  6.44023e-09,  7.59667e-10,  4.28157e-09,  9.78250e-11,  1.11723e-09,  0.00000e+00,
00:00:14,     14042,   140.3443,  6.44266e-09,  9.77056e-10,  4.00207e-09,  9.78250e-11,  1.25698e-09,  0.00000e+00,
00:00:14,     14499,   140.2121,  5.99800e-09,  7.59667e-10,  4.18840e-09,  9.78250e-11,  1.11723e-09, -1.69541e-10,
00:00:14,     14956,   140.2121,  6.66255e-09,  8.68361e-10,  4.00207e-09,  0.00000e+00,  1.11723e-09,  3.39081e-10,
00:00:15,     15413,   140.2121,  5.99800e-09,  7.59667e-10,  3.90890e-09,  9.78250e-11,  1.04736e-09,  1.69541e-10,
00:00:15,     15870,   140.2121,  6.88489e-09,  8.68361e-10,  4.00207e-09,  9.78250e-11,  1.11723e-09,  0.00000e+00,
00:00:16,     16327,   140.0798,  5.77568e-09,  7.59667e-10,  4.00207e-09,  9.78250e-11,  1.04736e-09,  0.00000e+00,
00:00:16,     16784,   140.0798,  6.88489e-09,  9.77056e-10,  4.00207e-09,  0.00000e+00,  1.25621e-09,  1.69541e-10,
00:00:17,     17241,   140.4765,  6.88489e-09,  7.59667e-10,  4.09524e-09,  9.78250e-11,  1.18711e-09,  0.00000e+00,
00:00:17,     17698,   140.3443,  6.21789e-09,  6.50972e-10,  3.81573e-09,  9.78250e-11,  1.11723e-09,  0.00000e+00,
00:00:18,     18155,   140.2121,  6.66500e-09,  8.68361e-10,  4.09524e-09,  9.78250e-11,  1.18711e-09,  0.00000e+00,
00:00:18,     18612,   140.0798,  6.66255e-09,  7.60861e-10,  4.00207e-09,  1.95650e-10,  1.04736e-09,  0.00000e+00,
00:00:19,     19069,   140.2121,  6.88489e-09,  8.68361e-10,  4.09524e-09,  9.78250e-11,  1.18711e-09,  1.69541e-10,
00:00:19,     19526,   140.2121,  5.99800e-09,  8.68361e-10,  4.18840e-09,  9.78250e-11,  1.04736e-09,  0.00000e+00,
00:00:19,     19983,   140.2121,  6.66255e-09,  8.68361e-10,  3.81573e-09,  9.78250e-11,  1.18634e-09,  1.69541e-10,
00:00:20,     20440,   140.2121,  5.99800e-09,  7.59667e-10,  4.09524e-09,  9.78250e-11,  1.04736e-09,  0.00000e+00,
00:00:20,     20897,   140.4765,  6.66255e-09,  9.77056e-10,  4.00207e-09,  0.00000e+00,  1.18711e-09,  1.69541e-10,
00:00:21,     21354,   140.2121,  6.66255e-09,  8.68361e-10,  4.18840e-09,  1.95650e-10,  1.18711e-09,  0.00000e+00,
00:00:21,     21811,   140.4765,  5.77568e-09,  8.68361e-10,  4.28157e-09,  9.78250e-11,  1.18711e-09, -1.69541e-10,
00:00:22,     22268,   140.0798,  5.99800e-09,  8.68361e-10,  4.28157e-09,  9.78250e-11,  1.11723e-09,  0.00000e+00,
00:00:22,     22725,   140.3443,  5.99800e-09,  8.68361e-10,  4.18840e-09,  1.95650e-10,  1.04736e-09,  0.00000e+00,
00:00:23,     23182,   140.2121,  7.32955e-09,  9.77056e-10,  4.37473e-09,  0.00000e+00,  1.11723e-09,  1.69541e-10,
00:00:23,     23639,   140.3443,  6.88489e-09,  9.77056e-10,  4.00207e-09,  9.78250e-11,  1.18711e-09, -1.69541e-10,
00:00:24,     24096,   140.4765,  6.66255e-09,  8.68361e-10,  4.00207e-09,  1.95650e-10,  1.25621e-09, -1.69541e-10,
00:00:24,     24553,   140.3443,  5.99800e-09,  9.77056e-10,  3.90890e-09,  0.00000e+00,  1.11723e-09, -1.69541e-10,
00:00:25,     25010,   140.3443,  6.44266e-09,  8.68361e-10,  4.09524e-09,  9.78250e-11,  1.11723e-09,  0.00000e+00,
00:00:25,     25467,   140.0798,  6.66255e-09,  9.77056e-10,  3.90890e-09,  0.00000e+00,  1.04736e-09,  0.00000e+00,
00:00:25,     25924,   140.2121,  6.22034e-09,  7.59667e-10,  4.09524e-09,  1.95650e-10,  1.04736e-09,  1.69541e-10,
00:00:26,     26381,   140.4765,  6.22034e-09,  9.77056e-10,  4.37473e-09,  9.78250e-11,  1.18711e-09,  1.69541e-10,
00:00:26,     26838,   140.6087,  7.32955e-09,  7.60861e-10,  4.18840e-09,  0.00000e+00,  1.11723e-09, -1.69541e-10,
00:00:27,     27295,   140.2121,  5.99800e-09,  8.68361e-10,  4.37473e-09,  0.00000e+00,  1.32609e-09,  0.00000e+00,
00:00:27,     27752,   140.0798,  6.44266e-09,  9.77056e-10,  4.18840e-09,  9.78250e-11,  1.11723e-09,  1.69541e-10,
00:00:28,     28209,   140.0798,  6.88489e-09,  1.08575e-09,  4.00207e-09,  1.95650e-10,  1.32609e-09,  0.00000e+00,
00:00:28,     28666,   140.2121,  7.77420e-09,  9.77056e-10,  4.00207e-09,  0.00000e+00,  1.25698e-09,  0.00000e+00,
00:00:29,     29123,   140.3443,  5.55334e-09,  8.68361e-10,  4.00207e-09,  9.78250e-11,  1.04736e-09,  1.69541e-10,
00:00:29,     29580,   140.3443,  6.66255e-09,  7.59667e-10,  4.00207e-09,  1.95650e-10,  1.32609e-09, -1.69541e-10,
00:00:30,     30037,   140.2121,  6.22034e-09,  8.68361e-10,  4.09524e-09,  1.95650e-10,  1.25698e-09,  1.69541e-10,
00:00:30,     30494,   140.2121,  6.22034e-09,  8.68361e-10,  4.37473e-09,  1.95650e-10,  1.11723e-09, -1.69541e-10,
00:00:30,     30951,   140.0798,  6.21789e-09,  1.19444e-09,  4.00207e-09, -9.78250e-11,  1.11723e-09,  1.69541e-10,
00:00:31,     31408,   140.0798,  6.22034e-09,  9.77056e-10,  4.00207e-09,  9.78250e-11,  1.11723e-09,  1.69541e-10,
00:00:31,     31865,   140.3443,  6.22034e-09,  8.68361e-10,  4.00207e-09,  0.00000e+00,  1.04736e-09,  0.00000e+00,
00:00:32,     32323,   140.0798,  6.22034e-09,  9.77056e-10,  4.09524e-09,  9.78250e-11,  1.18711e-09,  0.00000e+00,
00:00:32,     32780,   140.6087,  6.66255e-09,  9.77056e-10,  4.09524e-09,  0.00000e+00,  1.11723e-09,  1.69541e-10,
00:00:33,     33237,   140.3443,  6.44023e-09,  8.68361e-10,  4.00207e-09,  9.78250e-11,  1.18711e-09,  1.69541e-10,
00:00:33,     33694,   140.6087,  6.44023e-09,  8.68361e-10,  4.09524e-09,  9.78250e-11,  1.04736e-09,  0.00000e+00,
00:00:34,     34151,   140.2121,  6.44023e-09,  1.08575e-09,  4.09524e-09,  1.95650e-10,  1.11723e-09,  1.69541e-10,
00:00:34,     34608,   140.2121,  7.10720e-09,  8.68361e-10,  4.37473e-09,  9.78250e-11,  1.11723e-09,  0.00000e+00,
00:00:35,     35065,   140.3443,  6.88489e-09,  1.08575e-09,  4.37473e-09,  0.00000e+00,  1.25698e-09,  0.00000e+00,
00:00:35,     35522,   140.3443,  5.99800e-09,  1.08575e-09,  4.28157e-09,  9.78250e-11,  1.11723e-09,  1.69541e-10,
00:00:35,     35979,   140.2121,  5.99800e-09,  9.77056e-10,  4.28157e-09,  9.78250e-11,  1.18711e-09,  1.69541e-10,
00:00:36,     36436,   140.3443,  6.88489e-09,  8.68361e-10,  4.00207e-09, -9.78250e-11,  1.18711e-09,  1.69541e-10,
00:00:36,     36893,   139.9476,  7.32955e-09,  1.08575e-09,  4.09524e-09,  9.78250e-11,  1.25698e-09,  1.69541e-10,
00:00:37,     37350,   140.3443,  7.10720e-09,  8.68361e-10,  4.28157e-09,  9.78250e-11,  1.25621e-09,  0.00000e+00,
00:00:37,     37807,   140.3443,  6.22034e-09,  9.77056e-10,  4.09524e-09,  9.78250e-11,  1.18711e-09,  1.69541e-10,
00:00:38,     38264,   140.0798,  6.44266e-09,  9.77056e-10,  4.18840e-09,  0.00000e+00,  1.11723e-09,  1.69541e-10,
00:00:38,     38721,   140.2121,  6.44023e-09,  7.59667e-10,  4.00207e-09,  1.95650e-10,  1.04736e-09, -1.69541e-10,
00:00:39,     39178,   140.2121,  6.66255e-09,  7.59667e-10,  4.00207e-09,  9.78250e-11,  1.11723e-09, -1.69541e-10,
00:00:39,     39635,   140.3443,  6.44023e-09,  9.77056e-10,  4.18840e-09,  9.78250e-11,  1.04736e-09,  0.00000e+00,
00:00:40,     40092,   140.3443,  6.21789e-09,  1.08575e-09,  4.18840e-09,  9.78250e-11,  1.18711e-09,  0.00000e+00,
00:00:40,     40549,   140.4765,  7.32955e-09,  9.77056e-10,  4.00207e-09,  0.00000e+00,  1.25698e-09,  0.00000e+00,
00:00:41,     41006,   140.4765,  6.66255e-09,  9.77056e-10,  4.09524e-09,  9.78250e-11,  1.11723e-09,  0.00000e+00,
00:00:41,     41463,   140.3443,  6.22034e-09,  9.77056e-10,  4.09524e-09,  9.78250e-11,  1.04736e-09,  1.69541e-10,
00:00:41,     41920,   140.0798,  6.88489e-09,  1.08575e-09,  4.09524e-09,  1.95650e-10,  1.11723e-09,  0.00000e+00,
00:00:42,     42377,   140.3443,  6.44266e-09,  1.08575e-09,  4.00207e-09,  9.78250e-11,  1.25698e-09,  1.69541e-10,
00:00:42,     42834,   140.3443,  6.44023e-09,  9.77056e-10,  3.81573e-09,  9.78250e-11,  1.04736e-09,  0.00000e+00,
00:00:43,     43291,   140.0798,  6.88489e-09,  9.77056e-10,  4.00207e-09,  0.00000e+00,  1.11723e-09, -1.69541e-10,
00:00:43,     43748,   140.0798,  6.44023e-09,  1.08575e-09,  4.18840e-09, -9.78250e-11,  1.32686e-09,  1.69541e-10,
00:00:44,     44206,   140.0798,  6.88489e-09,  8.68361e-10,  4.09524e-09,  9.78250e-11,  1.04736e-09,  1.69541e-10,
00:00:44,     44663,   140.2121,  6.22034e-09,  8.68361e-10,  4.28157e-09,  0.00000e+00,  1.04736e-09,  1.69541e-10,
00:00:45,     45120,   140.2121,  6.22034e-09,  9.77056e-10,  4.28157e-09,  0.00000e+00,  1.25621e-09,  0.00000e+00,
00:00:45,     45577,   140.3443,  6.66255e-09,  1.08575e-09,  4.00207e-09,  9.78250e-11,  1.11723e-09, -1.69541e-10,
00:00:46,     46034,   140.0798,  6.22034e-09,  1.08575e-09,  3.90890e-09,  1.95650e-10,  1.11723e-09,  1.69541e-10,
00:00:46,     46491,   140.0798,  7.10720e-09,  7.59667e-10,  4.09524e-09,  9.78250e-11,  1.11723e-09,  0.00000e+00,
00:00:46,     46948,   140.2121,  6.44023e-09,  9.77056e-10,  4.18840e-09,  9.78250e-11,  1.25621e-09, -1.69541e-10,
00:00:47,     47405,   140.0798,  6.66255e-09,  9.77056e-10,  3.90890e-09,  9.78250e-11,  1.25698e-09,  0.00000e+00,
00:00:47,     47862,   140.2121,  5.77568e-09,  1.08575e-09,  4.09524e-09,  9.78250e-11,  9.77479e-10,  1.69541e-10,
00:00:48,     48319,   140.2121,  6.66255e-09,  1.08575e-09,  4.18840e-09,  9.78250e-11,  1.32609e-09,  1.69541e-10,
00:00:48,     48776,   140.3443,  6.66255e-09,  1.19444e-09,  4.09524e-09,  9.78250e-11,  1.04736e-09,  0.00000e+00,
00:00:49,     49233,   140.2121,  6.88489e-09,  8.68361e-10,  3.81573e-09,  9.78250e-11,  1.18711e-09,  0.00000e+00,
00:00:49,     49691,   140.2121,  6.22034e-09,  1.08575e-09,  4.18840e-09,  9.78250e-11,  1.25621e-09, -1.69541e-10,
00:00:50,     50148,   140.3443,  6.22034e-09,  1.08575e-09,  4.18840e-09,  9.78250e-11,  1.11723e-09,  1.69541e-10,
00:00:50,     50605,   140.3443,  7.10720e-09,  1.08575e-09,  3.90890e-09,  1.95650e-10,  1.25621e-09,  1.69541e-10,
00:00:51,     51062,   140.3443,  6.66255e-09,  8.68361e-10,  4.09524e-09,  9.78250e-11,  1.18711e-09,  0.00000e+00,
00:00:51,     51519,   140.2121,  6.66255e-09,  1.08575e-09,  4.09524e-09,  1.95650e-10,  1.25621e-09,  0.00000e+00,
00:00:51,     51976,   139.9476,  6.88489e-09,  1.19444e-09,  3.90890e-09,  9.78250e-11,  1.11723e-09,  1.69541e-10,
00:00:52,     52433,   140.2121,  5.99800e-09,  1.08575e-09,  4.28157e-09,  1.95650e-10,  1.11723e-09,  1.69541e-10,
00:00:52,     52890,   140.3443,  6.66255e-09,  8.68361e-10,  4.18840e-09,  0.00000e+00,  1.18711e-09,  1.69541e-10,
00:00:53,     53347,   140.2121,  6.44023e-09,  1.08575e-09,  3.90890e-09,  9.78250e-11,  1.25621e-09,  0.00000e+00,
00:00:53,     53804,   140.0798,  6.44023e-09,  1.08575e-09,  4.09524e-09,  0.00000e+00,  1.25621e-09,  3.39081e-10,
00:00:54,     54261,   140.2121,  6.44023e-09,  1.08575e-09,  4.18840e-09,  1.95650e-10,  1.04736e-09,  1.69541e-10,
00:00:54,     54718,   140.0798,  6.44023e-09,  1.19444e-09,  4.46790e-09,  2.93475e-10,  1.18634e-09, -1.69541e-10,
00:00:55,     55176,   140.3443,  5.77568e-09,  1.08575e-09,  4.18840e-09,  2.93475e-10,  1.18711e-09, -1.69541e-10,
00:00:55,     55633,   140.2121,  5.77568e-09,  1.08575e-09,  4.18840e-09,  9.78250e-11,  1.18634e-09,  0.00000e+00,
00:00:56,     56090,   139.9476,  6.88489e-09,  8.68361e-10,  4.09524e-09,  1.95650e-10,  1.11723e-09,  1.69541e-10,
00:00:56,     56548,   140.2121,  6.22034e-09,  9.77056e-10,  4.28157e-09,  9.78250e-11,  1.11723e-09,  0.00000e+00,
00:00:57,     57005,   140.3443,  7.10720e-09,  1.08575e-09,  4.18840e-09,  1.95650e-10,  1.25698e-09,  1.69541e-10,
00:00:57,     57462,   140.2121,  6.44266e-09,  9.77056e-10,  4.09524e-09,  1.95650e-10,  1.18711e-09,  1.69541e-10,
00:00:57,     57919,   140.2121,  6.22034e-09,  1.08575e-09,  4.09524e-09,  0.00000e+00,  1.11723e-09, -1.69541e-10,
00:00:58,     58376,   140.2121,  6.22034e-09,  1.08575e-09,  4.28157e-09,  9.78250e-11,  1.25698e-09,  0.00000e+00,
00:00:58,     58833,   140.7410,  6.44266e-09,  9.77056e-10,  4.56107e-09,  1.95650e-10,  1.53571e-09,  1.69541e-10,
00:00:59,     59290,   140.4765,  5.99800e-09,  1.08575e-09,  4.65424e-09,  9.78250e-11,  1.39596e-09,  0.00000e+00,
00:00:59,     59748,   140.7410,  5.99800e-09,  1.08575e-09,  4.83954e-09,  9.78250e-11,  1.25698e-09,  1.69541e-10,
00:01:00,     60205,   141.4021,  5.77568e-09,  1.30313e-09,  5.86335e-09,  9.78250e-11,  1.25621e-09, -1.69541e-10,
00:01:00,     60663,   141.9310,  6.44266e-09,  1.52052e-09,  5.49171e-09,  9.78250e-11,  1.32609e-09,  1.69541e-10,
00:01:01,     61120,   142.9888,  5.99800e-09,  1.84661e-09,  5.30538e-09,  1.95650e-10,  1.39596e-09,  1.69541e-10,
00:01:01,     61578,   145.1044,  7.10720e-09,  2.71497e-09,  5.58488e-09,  9.78250e-11,  1.60559e-09,  1.69541e-10,
00:01:02,     62036,   147.2200,  7.10720e-09,  3.14856e-09,  5.58488e-09,  1.95650e-10,  1.81521e-09,  1.69541e-10,
00:01:02,     62493,   149.9968,  6.44023e-09,  3.47463e-09,  5.21221e-09,  9.78250e-11,  1.95496e-09,  1.69541e-10,
00:01:02,     62950,   153.1702,  6.21789e-09,  2.60628e-09,  4.93271e-09,  9.78250e-11,  1.81521e-09,  0.00000e+00,
00:01:03,     63407,   157.0048,  6.44023e-09,  2.17150e-09,  5.11905e-09,  9.78250e-11,  1.74534e-09,  1.69541e-10,
00:01:03,     63864,   160.5749,  6.44023e-09,  1.73791e-09,  4.56107e-09,  0.00000e+00,  1.53571e-09,  0.00000e+00,
00:01:04,     64321,   164.6739,  6.66255e-09,  1.52052e-09,  4.37473e-09,  9.78250e-11,  1.39596e-09,  1.69541e-10,
00:01:04,     64778,   168.2440,  6.44023e-09,  1.30313e-09,  4.28157e-09,  1.95650e-10,  1.46584e-09,  1.69541e-10,
00:01:05,     65235,   172.0786,  6.66255e-09,  1.19444e-09,  4.37473e-09,  9.78250e-11,  1.60559e-09,  0.00000e+00,
00:01:05,     65692,   175.1197,  6.44023e-09,  1.41183e-09,  4.28157e-09,  1.95650e-10,  1.32609e-09,  0.00000e+00,
00:01:06,     66149,   178.1609,  6.66255e-09,  9.77056e-10,  4.56107e-09,  1.95650e-10,  1.39596e-09,  0.00000e+00,
