0000000723,scans,0000000104,DataLength
00:01:12,     72618,   126.0638,  5.10868e-09,  2.60628e-09,  7.07350e-09,  5.02044e-07,  5.72437e-09,
00:01:13,     73033,   128.5761,  4.88636e-09,  2.82367e-09,  7.07350e-09,  7.07955e-07,  5.72437e-09,
00:01:13,     73448,   130.9562,  5.55334e-09,  3.03986e-09,  6.79400e-09,  6.10227e-07,  5.44487e-09,
00:01:13,     73863,   134.2619,  5.33102e-09,  2.60628e-09,  6.23602e-09,  3.24319e-07,  4.53726e-09,
00:01:14,     74278,   137.8320,  5.33102e-09,  2.60628e-09,  5.58488e-09,  1.51136e-07,  4.11879e-09,
00:01:14,     74693,   141.6665,  5.33102e-09,  2.49758e-09,  5.39854e-09,  7.29550e-08,  3.42080e-09,
00:01:15,     75108,   145.5011,  6.22034e-09,  2.38889e-09,  5.02588e-09,  4.07950e-08,  2.93168e-09,
00:01:15,     75523,   149.2034,  5.77568e-09,  2.71497e-09,  4.74638e-09,  2.48862e-08,  2.44332e-09,
00:01:15,     75938,   152.5091,  5.10868e-09,  2.38889e-09,  4.56107e-09,  1.63637e-08,  2.37344e-09,
00:01:16,     76353,   155.2858,  5.33102e-09,  2.60628e-09,  4.46790e-09,  1.14775e-08,  2.30357e-09,
00:01:16,     76768,   158.1948,  5.33102e-09,  2.28019e-09,  4.28157e-09,  8.75000e-09,  2.09394e-09,
00:01:17,     77183,   160.8393,  5.10868e-09,  2.28019e-09,  4.09524e-09,  7.04624e-09,  2.09394e-09,
00:01:17,     77598,   163.4839,  5.77568e-09,  2.17150e-09,  4.00207e-09,  5.68250e-09,  2.09394e-09,
00:01:18,     78013,   164.8061,  5.33102e-09,  2.38889e-09,  4.46790e-09,  4.77250e-09,  2.16382e-09,
00:01:18,     78428,   166.5251,  5.77568e-09,  2.60628e-09,  4.28157e-09,  4.54624e-09,  2.30357e-09,
00:01:18,     78843,   168.1118,  5.99800e-09,  2.49758e-09,  4.37473e-09,  3.75000e-09,  1.95496e-09,
00:01:19,     79258,   169.4340,  5.33102e-09,  2.49758e-09,  4.09524e-09,  3.40874e-09,  2.16382e-09,
00:01:19,     79673,   170.3596,  5.55334e-09,  2.49758e-09,  4.18840e-09,  3.63624e-09,  2.09394e-09,
00:01:20,     80088,   171.6819,  5.33102e-09,  2.60628e-09,  4.18840e-09,  3.18250e-09,  2.09394e-09,
00:01:20,     80503,   172.6075,  6.22034e-09,  2.60628e-09,  4.00207e-09,  2.95500e-09,  2.02407e-09,
00:01:20,     80918,   173.4008,  5.55334e-09,  2.49758e-09,  4.18840e-09,  2.84124e-09,  2.02407e-09,
00:01:21,     81333,   174.1942,  5.55334e-09,  2.93236e-09,  4.09524e-09,  3.06874e-09,  2.23369e-09,
00:01:21,     81748,   175.2520,  5.99800e-09,  2.82367e-09,  4.37473e-09,  2.95500e-09,  1.95496e-09,
00:01:22,     82163,   176.1776,  5.77568e-09,  2.93236e-09,  4.65424e-09,  2.72750e-09,  2.09394e-09,
00:01:22,     82578,   177.7643,  5.99800e-09,  2.93236e-09,  4.18840e-09,  2.72750e-09,  2.30357e-09,
00:01:22,     82993,   178.5576,  5.77568e-09,  3.90941e-09,  4.56107e-09,  2.84124e-09,  2.16382e-09,
00:01:23,     83408,   179.7477,  5.55334e-09,  4.45169e-09,  4.18840e-09,  3.06874e-09,  2.23369e-09,
00:01:23,     83823,   180.9377,  5.99800e-09,  5.42994e-09,  4.09524e-09,  2.84124e-09,  2.30357e-09,
00:01:24,     84238,   182.5244,  5.55334e-09,  7.27536e-09,  4.37473e-09,  2.84124e-09,  2.37344e-09,
00:01:24,     84653,   183.9789,  5.99800e-09,  9.22947e-09,  4.46790e-09,  2.61374e-09,  2.30357e-09,
00:01:25,     85068,   185.5656,  5.99800e-09,  1.27041e-08,  4.83954e-09,  2.50000e-09,  2.51319e-09,
00:01:25,     85483,   187.5490,  5.99800e-09,  1.49854e-08,  4.37473e-09,  2.50000e-09,  2.51319e-09,
00:01:25,     85898,   189.7969,  5.10868e-09,  1.72657e-08,  4.65424e-09,  2.27250e-09,  2.37344e-09,
00:01:26,     86313,   191.5158,  5.33102e-09,  1.87850e-08,  4.65424e-09,  2.27250e-09,  2.58307e-09,
00:01:26,     86728,   193.3670,  5.33102e-09,  1.78079e-08,  4.56107e-09,  2.27250e-09,  2.37344e-09,
00:01:27,     87143,   195.6148,  5.55334e-09,  1.74830e-08,  4.56107e-09,  1.81874e-09,  2.58307e-09,
00:01:27,     87558,   197.9949,  5.77568e-09,  1.58538e-08,  4.56107e-09,  2.04624e-09,  2.72282e-09,
00:01:27,     87973,   200.5072,  5.99800e-09,  1.56364e-08,  4.28157e-09,  1.70500e-09,  2.58307e-09,
00:01:28,     88388,   202.2261,  5.99800e-09,  1.44420e-08,  4.18840e-09,  1.81874e-09,  2.65294e-09,
00:01:28,     88803,   204.2095,  5.77568e-09,  1.45507e-08,  4.65424e-09,  1.36374e-09,  2.79193e-09,
00:01:29,     89218,   206.0607,  5.55334e-09,  1.40072e-08,  4.28157e-09,  1.36374e-09,  2.79193e-09,
00:01:29,     89633,   207.9118,  5.55334e-09,  1.32476e-08,  4.46790e-09,  1.47750e-09,  2.93168e-09,
00:01:30,     90048,   209.8952,  5.99800e-09,  1.25966e-08,  4.46790e-09,  1.59124e-09,  2.93168e-09,
00:01:30,     90463,   211.4820,  5.77568e-09,  1.14009e-08,  4.74740e-09,  1.47750e-09,  3.07143e-09,
00:01:30,     90878,   213.2009,  5.77568e-09,  1.11848e-08,  4.46790e-09,  1.47750e-09,  2.93168e-09,
00:01:31,     91293,   215.1843,  6.22034e-09,  1.00990e-08,  4.56107e-09,  1.47750e-09,  2.58307e-09,
00:01:31,     91708,   216.3743,  6.22034e-09,  9.55556e-09,  4.28157e-09,  1.47750e-09,  2.93168e-09,
00:01:32,     92123,   217.9610,  5.55334e-09,  9.33817e-09,  4.37473e-09,  1.47750e-09,  2.72282e-09,
00:01:32,     92538,   219.2833,  5.33102e-09,  8.14372e-09,  4.28157e-09,  1.47750e-09,  2.93168e-09,
00:01:32,     92953,   220.7378,  5.77568e-09,  8.03502e-09,  4.46790e-09,  1.36374e-09,  3.14130e-09,
00:01:33,     93368,   222.3245,  5.77568e-09,  7.60144e-09,  4.46790e-09,  1.25000e-09,  3.21118e-09,
00:01:33,     93783,   223.7790,  5.99800e-09,  7.71013e-09,  4.18840e-09,  1.59124e-09,  3.42080e-09,
00:01:34,     94198,   225.1012,  5.77568e-09,  7.38406e-09,  4.37473e-09,  1.47750e-09,  3.49068e-09,
00:01:34,     94613,   226.6880,  5.55334e-09,  7.38406e-09,  4.37473e-09,  1.36374e-09,  3.62966e-09,
00:01:35,     95028,   228.2747,  5.77568e-09,  7.27536e-09,  4.74638e-09,  1.25000e-09,  4.04891e-09,
00:01:35,     95443,   229.4647,  5.99800e-09,  7.60144e-09,  4.93271e-09,  1.36374e-09,  4.60714e-09,
00:01:35,     95858,   231.3159,  5.77568e-09,  7.71013e-09,  4.83954e-09,  1.47750e-09,  4.81676e-09,
00:01:36,     96273,   232.7704,  5.55334e-09,  7.60144e-09,  4.93271e-09,  1.36374e-09,  5.30512e-09,
00:01:36,     96688,   234.8860,  5.99800e-09,  7.38406e-09,  5.02588e-09,  1.36374e-09,  5.65450e-09,
00:01:37,     97103,   236.3405,  5.77568e-09,  7.27536e-09,  5.21221e-09,  1.13625e-09,  5.65450e-09,
00:01:37,     97518,   238.1916,  5.77568e-09,  7.16667e-09,  4.83954e-09,  1.36374e-09,  6.49224e-09,
00:01:37,     97933,   239.9106,  5.77568e-09,  6.94928e-09,  5.21221e-09,  1.25000e-09,  6.63121e-09,
00:01:38,     98348,   241.7617,  5.33102e-09,  6.29830e-09,  4.93271e-09,  1.47750e-09,  6.63199e-09,
00:01:38,     98763,   243.3485,  5.55334e-09,  6.08091e-09,  5.21221e-09,  1.25000e-09,  6.49224e-09,
00:01:39,     99178,   245.1996,  5.55334e-09,  5.97222e-09,  5.11905e-09,  1.36374e-09,  6.98059e-09,
00:01:39,     99593,   246.9186,  5.77568e-09,  5.42874e-09,  5.21221e-09,  1.13625e-09,  6.49224e-09,
00:01:40,    100008,   248.7697,  5.33102e-09,  5.64613e-09,  4.65321e-09,  1.36374e-09,  6.35249e-09,
00:01:40,    100423,   250.7531,  5.77568e-09,  5.21256e-09,  5.21221e-09,  1.13625e-09,  6.21274e-09,
00:01:40,    100838,   252.0754,  5.77568e-09,  5.21256e-09,  5.11905e-09,  1.47750e-09,  6.28261e-09,
00:01:41,    101253,   253.9265,  5.55334e-09,  5.10386e-09,  4.83954e-09,  1.25000e-09,  5.65450e-09,
00:01:41,    101668,   255.6455,  6.22034e-09,  5.10386e-09,  4.93271e-09,  1.36374e-09,  5.79349e-09,
00:01:42,    102083,   257.3644,  5.77568e-09,  4.77778e-09,  5.02588e-09,  1.25000e-09,  5.72437e-09,
00:01:42,    102498,   259.0834,  6.22034e-09,  4.66908e-09,  5.11905e-09,  1.36374e-09,  5.93323e-09,
00:01:42,    102913,   260.6701,  5.55334e-09,  4.99517e-09,  5.11905e-09,  1.36374e-09,  5.65450e-09,
00:01:43,    103328,   262.2568,  5.99800e-09,  4.45169e-09,  4.83954e-09,  1.36374e-09,  5.79425e-09,
00:01:43,    103743,   264.1080,  5.77568e-09,  4.77778e-09,  4.93271e-09,  1.13625e-09,  5.23525e-09,
00:01:44,    104158,   265.4302,  5.77568e-09,  4.56039e-09,  5.21221e-09,  1.02250e-09,  5.23525e-09,
00:01:44,    104573,   266.7525,  5.55334e-09,  4.77778e-09,  5.02588e-09,  1.13625e-09,  4.74689e-09,
00:01:44,    104988,   268.6037,  5.33102e-09,  4.56039e-09,  4.65424e-09,  1.02250e-09,  4.81676e-09,
00:01:45,    105403,   270.1904,  4.88636e-09,  4.45169e-09,  4.93271e-09,  1.13625e-09,  4.46739e-09,
00:01:45,    105818,   271.9093,  5.33102e-09,  5.10386e-09,  4.83954e-09,  1.25000e-09,  4.46739e-09,
00:01:46,    106233,   273.2316,  5.77568e-09,  4.88647e-09,  4.65424e-09,  1.02250e-09,  4.04891e-09,
00:01:46,    106648,   274.8183,  5.55334e-09,  4.77778e-09,  4.46790e-09,  1.25000e-09,  3.62966e-09,
00:01:47,    107063,   276.6695,  5.33102e-09,  4.45169e-09,  4.65424e-09,  1.36374e-09,  3.62966e-09,
00:01:47,    107478,   278.5206,  5.77568e-09,  4.45169e-09,  4.65424e-09,  1.25000e-09,  3.28105e-09,
00:01:47,    107893,   280.2395,  5.55334e-09,  4.56039e-09,  4.56107e-09,  1.13625e-09,  3.14130e-09,
00:01:48,    108308,   281.8263,  5.55334e-09,  4.23550e-09,  4.65424e-09,  1.25000e-09,  3.14130e-09,
00:01:48,    108723,   283.6774,  5.55334e-09,  4.23550e-09,  4.65424e-09,  1.25000e-09,  3.00155e-09,
00:01:49,    109138,   285.1319,  5.55334e-09,  4.23550e-09,  4.28157e-09,  1.02250e-09,  2.93168e-09,
00:01:49,    109553,   286.5864,  5.99800e-09,  4.12680e-09,  4.83954e-09,  9.08750e-10,  2.93168e-09,
00:01:49,    109968,   288.1731,  5.10868e-09,  4.12680e-09,  4.65424e-09,  9.08750e-10,  3.00155e-09,
00:01:50,    110383,   290.4210,  5.77568e-09,  4.12680e-09,  4.46790e-09,  1.36374e-09,  3.00155e-09,
00:01:50,    110798,   292.0077,  5.99800e-09,  3.90941e-09,  4.18840e-09,  1.13625e-09,  2.79193e-09,
00:01:51,    111213,   293.7266,  4.66402e-09,  3.80072e-09,  4.65424e-09,  1.02250e-09,  2.79193e-09,
00:01:51,    111628,   295.3133,  5.77568e-09,  4.01811e-09,  4.65424e-09,  1.13625e-09,  3.00155e-09,
00:01:52,    112043,   297.1645,  5.33102e-09,  3.90941e-09,  4.46790e-09,  1.25000e-09,  2.93168e-09,
00:01:52,    112458,   298.6190,  6.22034e-09,  4.12680e-09,  4.65424e-09,  1.25000e-09,  2.93168e-09,
00:01:52,    112873,   300.2057,  5.33102e-09,  3.90941e-09,  4.56107e-09,  1.02250e-09,  2.93168e-09,
00:01:53,    113288,   301.9246,  5.10868e-09,  4.01811e-09,  4.46790e-09,  9.08750e-10,  2.65294e-09,
00:01:53,    113703,   303.2469,  5.33102e-09,  4.12680e-09,  4.56107e-09,  1.02250e-09,  2.93168e-09,
00:01:54,    114118,   305.0981,  5.99800e-09,  3.80072e-09,  4.46790e-09,  1.25000e-09,  2.93168e-09,
00:01:54,    114533,   306.6848,  5.33102e-09,  3.69202e-09,  4.74638e-09,  1.13625e-09,  2.79193e-09,
00:01:54,    114948,   308.5359,  5.99800e-09,  3.58333e-09,  4.56107e-09,  1.13625e-09,  2.86180e-09,
00:01:55,    115363,   310.2549,  5.99800e-09,  4.12680e-09,  4.28157e-09,  1.02250e-09,  2.86180e-09,
00:01:55,    115778,   311.8416,  6.22034e-09,  3.58333e-09,  4.46790e-09,  1.25000e-09,  2.72282e-09,
00:01:56,    116193,   313.5605,  5.99800e-09,  3.69202e-09,  4.37473e-09,  1.25000e-09,  2.65294e-09,
00:01:56,    116608,   315.4117,  5.77568e-09,  3.80072e-09,  4.46790e-09,  1.13625e-09,  2.79193e-09,
00:01:57,    117023,   316.8662,  5.33102e-09,  3.36594e-09,  4.37473e-09,  1.02250e-09,  2.79269e-09,
00:01:57,    117438,   318.5851,  5.77568e-09,  3.58333e-09,  4.83954e-09,  1.13625e-09,  2.86180e-09,
00:01:57,    117853,   320.0396,  5.33102e-09,  3.58333e-09,  4.65424e-09,  1.13625e-09,  2.93168e-09,
00:01:58,    118268,   321.7586,  5.99800e-09,  3.69202e-09,  4.56107e-09,  1.25000e-09,  2.86180e-09,
00:01:58,    118683,   323.2131,  5.99800e-09,  3.69202e-09,  4.28157e-09,  1.25000e-09,  2.86180e-09,
00:01:59,    119098,   324.7998,  5.10868e-09,  3.69202e-09,  4.37473e-09,  1.25000e-09,  2.93168e-09,
00:01:59,    119513,   326.5187,  5.99800e-09,  3.90941e-09,  4.28157e-09,  1.13625e-09,  3.00155e-09,
00:01:59,    119928,   328.5021,  6.22034e-09,  3.36594e-09,  4.83954e-09,  9.08750e-10,  3.07143e-09,
00:02:00,    120343,   330.2210,  6.22034e-09,  3.47463e-09,  4.56107e-09,  1.13625e-09,  3.00155e-09,
00:02:00,    120758,   331.8078,  5.55334e-09,  3.36594e-09,  4.56107e-09,  1.02250e-09,  3.00155e-09,
00:02:01,    121173,   333.3945,  6.22034e-09,  3.69202e-09,  4.65424e-09,  1.02250e-09,  3.00155e-09,
00:02:01,    121588,   335.1134,  6.44266e-09,  3.58333e-09,  5.02588e-09,  1.02250e-09,  3.07143e-09,
00:02:02,    122003,   336.7001,  5.77568e-09,  3.80072e-09,  4.28157e-09,  9.08750e-10,  3.00155e-09,
00:02:02,    122418,   338.5513,  5.77568e-09,  3.69202e-09,  4.37473e-09,  1.25000e-09,  2.86180e-09,
00:02:02,    122833,   340.1380,  5.10868e-09,  3.47463e-09,  4.83954e-09,  7.95000e-10,  3.14130e-09,
00:02:03,    123248,   341.5925,  5.10868e-09,  3.80072e-09,  4.37473e-09,  1.02250e-09,  3.07143e-09,
00:02:03,    123663,   343.5759,  5.33102e-09,  3.58333e-09,  4.65424e-09,  1.02250e-09,  3.14130e-09,
00:02:04,    124078,   345.1626,  5.99800e-09,  3.36594e-09,  4.65424e-09,  1.25000e-09,  3.21118e-09,
00:02:04,    124493,   346.8815,  5.33102e-09,  3.36594e-09,  4.37473e-09,  1.13625e-09,  3.21118e-09,
00:02:04,    124908,   348.6005,  6.22034e-09,  3.25724e-09,  4.65424e-09,  1.25000e-09,  3.14130e-09,
00:02:05,    125323,   350.1872,  5.77568e-09,  3.80072e-09,  4.65321e-09,  1.13625e-09,  3.35093e-09,
00:02:05,    125738,   351.7739,  4.88636e-09,  3.36594e-09,  4.65424e-09,  1.13625e-09,  3.28105e-09,
00:02:06,    126153,   353.7573,  5.77568e-09,  3.36594e-09,  4.37473e-09,  1.13625e-09,  3.14130e-09,
00:02:06,    126568,   355.3440,  5.99800e-09,  3.69202e-09,  4.56107e-09,  1.02250e-09,  3.14130e-09,
00:02:06,    126983,   356.5340,  5.55334e-09,  3.58333e-09,  4.56107e-09,  9.08750e-10,  3.14130e-09,
00:02:07,    127398,   358.5174,  5.10868e-09,  3.47463e-09,  4.65424e-09,  1.25000e-09,  3.28105e-09,
00:02:07,    127813,   359.8397,  5.77568e-09,  3.69202e-09,  4.65424e-09,  1.13625e-09,  3.28105e-09,
00:02:08,    128228,   361.9553,  5.99800e-09,  4.12680e-09,  4.65424e-09,  1.02250e-09,  3.35093e-09,
00:02:08,    128643,   363.4098,  6.66255e-09,  4.12680e-09,  4.37473e-09,  1.13625e-09,  3.35093e-09,
00:02:09,    129058,   365.2610,  5.55334e-09,  3.69202e-09,  4.74638e-09,  9.08750e-10,  3.28105e-09,
00:02:09,    129473,   367.1121,  5.77568e-09,  3.36594e-09,  4.28157e-09,  1.13625e-09,  3.49068e-09,
00:02:09,    129888,   368.6988,  5.33102e-09,  3.69202e-09,  4.83954e-09,  1.25000e-09,  3.49068e-09,
00:02:10,    130303,   370.1533,  5.55334e-09,  3.90941e-09,  4.74740e-09,  1.25000e-09,  3.69954e-09,
00:02:10,    130718,   371.6078,  5.99800e-09,  4.34300e-09,  4.65424e-09,  9.08750e-10,  3.83929e-09,
00:02:11,    131133,   373.3268,  4.88636e-09,  4.01811e-09,  4.46790e-09,  1.13625e-09,  4.04891e-09,
00:02:11,    131548,   374.9135,  5.77568e-09,  4.01811e-09,  4.65424e-09,  1.13625e-09,  3.69954e-09,
00:02:11,    131963,   376.6324,  5.33102e-09,  4.01811e-09,  4.56107e-09,  1.02250e-09,  3.90916e-09,
00:02:12,    132378,   378.3514,  5.77568e-09,  4.34300e-09,  4.93271e-09,  9.08750e-10,  3.69954e-09,
00:02:12,    132793,   380.2025,  5.33102e-09,  3.90941e-09,  4.93271e-09,  1.13625e-09,  3.90916e-09,
00:02:13,    133208,   381.5248,  6.22034e-09,  4.34300e-09,  4.83954e-09,  9.08750e-10,  4.32841e-09,
00:02:13,    133623,   383.3760,  5.10868e-09,  4.45169e-09,  5.02588e-09,  1.13625e-09,  3.97904e-09,
00:02:14,    134038,   385.0949,  5.10868e-09,  4.23550e-09,  4.83954e-09,  1.02250e-09,  4.25854e-09,
00:02:14,    134453,   386.8138,  5.77568e-09,  4.23550e-09,  4.74638e-09,  1.13625e-09,  4.11879e-09,
00:02:14,    134868,   388.2683,  5.99800e-09,  4.45169e-09,  4.74638e-09,  1.02250e-09,  4.39751e-09,
00:02:15,    135283,   389.9873,  5.33102e-09,  4.88647e-09,  4.83954e-09,  1.02250e-09,  4.25854e-09,
00:02:15,    135698,   391.7062,  5.55334e-09,  4.77778e-09,  4.74638e-09,  1.02250e-09,  4.11879e-09,
00:02:16,    136113,   393.2929,  5.99800e-09,  4.23430e-09,  4.74638e-09,  1.02250e-09,  4.18866e-09,
00:02:16,    136528,   395.1441,  5.55334e-09,  4.77778e-09,  5.02588e-09,  7.95000e-10,  4.11879e-09,
00:02:16,    136943,   396.8630,  6.22034e-09,  4.56039e-09,  4.74740e-09,  7.95000e-10,  4.25854e-09,
00:02:17,    137358,   398.4497,  5.10868e-09,  4.66908e-09,  4.56107e-09,  1.13625e-09,  4.04891e-09,
00:02:17,    137773,   399.9042,  6.22034e-09,  4.56039e-09,  4.65424e-09,  7.95000e-10,  3.76941e-09,
00:02:18,    138188,   401.4910,  5.33102e-09,  4.34419e-09,  4.56107e-09,  1.02250e-09,  3.97904e-09,
00:02:18,    138603,   403.4743,  5.10868e-09,  4.12680e-09,  4.83954e-09,  9.08750e-10,  3.62966e-09,
00:02:19,    139018,   405.1933,  6.22034e-09,  3.80072e-09,  4.56107e-09,  1.02250e-09,  3.35093e-09,
00:02:19,    139433,   406.6478,  5.99800e-09,  3.69202e-09,  4.74638e-09,  9.08750e-10,  3.35093e-09,
00:02:19,    139848,   408.4989,  5.77568e-09,  3.58333e-09,  4.93271e-09,  1.02250e-09,  3.28105e-09,
00:02:20,    140263,   410.2179,  5.99800e-09,  3.58333e-09,  4.65424e-09,  9.08750e-10,  3.14130e-09,
00:02:20,    140678,   411.5401,  5.33102e-09,  3.69202e-09,  4.74638e-09,  1.36374e-09,  3.07143e-09,
00:02:21,    141093,   413.5235,  5.10868e-09,  3.25724e-09,  4.83954e-09,  7.95000e-10,  2.86180e-09,
00:02:21,    141508,   415.2424,  5.33102e-09,  3.36594e-09,  4.56107e-09,  1.02250e-09,  2.93168e-09,
00:02:21,    141923,   416.5647,  5.55334e-09,  3.58333e-09,  4.56107e-09,  7.95000e-10,  2.86180e-09,
00:02:22,    142338,   418.2836,  5.55334e-09,  3.47463e-09,  4.56107e-09,  9.08750e-10,  2.86180e-09,
00:02:22,    142753,   420.0026,  5.55334e-09,  3.03986e-09,  4.65424e-09,  1.02250e-09,  2.79193e-09,
00:02:23,    143168,   421.5893,  6.22034e-09,  3.25724e-09,  4.74638e-09,  1.02250e-09,  2.79269e-09,
00:02:23,    143583,   423.4405,  5.77568e-09,  3.25724e-09,  4.93271e-09,  9.08750e-10,  2.58307e-09,
00:02:23,    143998,   424.8950,  5.33102e-09,  3.03986e-09,  4.65424e-09,  7.96250e-10,  2.79193e-09,
00:02:24,    144413,   426.7461,  5.33102e-09,  3.25724e-09,  4.83954e-09,  9.08750e-10,  2.65294e-09,
00:02:24,    144828,   428.4651,  5.55334e-09,  3.14974e-09,  4.74638e-09,  9.08750e-10,  2.72282e-09,
00:02:25,    145243,   429.9196,  5.77568e-09,  3.14856e-09,  4.74740e-09,  1.02250e-09,  2.65294e-09,
00:02:25,    145658,   431.5063,  5.99800e-09,  2.93236e-09,  4.74638e-09,  7.95000e-10,  2.51319e-09,
00:02:26,    146073,   433.3574,  5.33102e-09,  3.25724e-09,  4.93271e-09,  1.02250e-09,  2.51319e-09,
00:02:26,    146488,   434.9442,  5.77568e-09,  3.25724e-09,  4.56107e-09,  9.08750e-10,  2.51319e-09,
00:02:26,    146903,   436.5309,  5.77568e-09,  3.25724e-09,  5.02588e-09,  9.08750e-10,  2.79269e-09,
00:02:27,    147318,   437.9854,  5.99800e-09,  3.14856e-09,  4.93271e-09,  1.02250e-09,  2.65294e-09,
00:02:27,    147733,   439.7043,  5.99800e-09,  3.14974e-09,  4.74740e-09,  1.02250e-09,  2.65294e-09,
00:02:28,    148148,   441.6877,  5.99800e-09,  3.04106e-09,  5.02588e-09,  7.95000e-10,  2.37344e-09,
