0000000723,scans,0000000104,DataLength
00:02:28,    148563,   443.4066,  5.33102e-09,  3.04106e-09,  4.93271e-09,  9.08750e-10,  2.51319e-09,
00:02:28,    148978,   444.9933,  5.33102e-09,  2.82367e-09,  4.83954e-09,  1.02250e-09,  2.72282e-09,
00:02:29,    149393,   446.5801,  5.77568e-09,  3.14856e-09,  4.83954e-09,  1.02250e-09,  2.79269e-09,
00:02:29,    149808,   448.0345,  5.77568e-09,  3.04106e-09,  5.21221e-09,  7.95000e-10,  2.51319e-09,
00:02:30,    150223,   449.8857,  5.77568e-09,  2.93236e-09,  4.83954e-09,  1.02250e-09,  2.58307e-09,
00:02:30,    150638,   451.6047,  5.55334e-09,  3.04106e-09,  5.21221e-09,  1.02250e-09,  2.51319e-09,
00:02:31,    151053,   452.9269,  5.10868e-09,  2.93236e-09,  5.30538e-09,  9.08750e-10,  2.79269e-09,
00:02:31,    151468,   454.6459,  5.55334e-09,  2.82367e-09,  5.49171e-09,  1.02250e-09,  2.51319e-09,
00:02:31,    151883,   456.6293,  5.33102e-09,  2.71497e-09,  5.67805e-09,  9.08750e-10,  2.58307e-09,
00:02:32,    152298,   458.2160,  5.10868e-09,  3.03986e-09,  5.58488e-09,  7.95000e-10,  2.37344e-09,
00:02:32,    152713,   459.8027,  5.33102e-09,  3.04106e-09,  5.67805e-09,  9.08750e-10,  2.65294e-09,
00:02:33,    153128,   461.5216,  5.55334e-09,  3.04106e-09,  5.49171e-09,  1.02250e-09,  2.44332e-09,
00:02:33,    153543,   463.2406,  5.33102e-09,  3.03986e-09,  5.77019e-09,  1.02250e-09,  2.65294e-09,
00:02:33,    153958,   464.8273,  6.22034e-09,  2.93236e-09,  5.67805e-09,  1.02250e-09,  2.23369e-09,
00:02:34,    154373,   466.5462,  5.99800e-09,  2.93236e-09,  5.58488e-09,  1.02250e-09,  2.51319e-09,
00:02:34,    154788,   468.1329,  5.55334e-09,  3.14856e-09,  6.04969e-09,  9.08750e-10,  2.58307e-09,
00:02:35,    155203,   469.9841,  5.77568e-09,  3.04106e-09,  5.67805e-09,  9.08750e-10,  2.72282e-09,
00:02:35,    155618,   471.5708,  5.77568e-09,  2.93236e-09,  5.77019e-09,  9.08750e-10,  2.51319e-09,
00:02:36,    156033,   473.1575,  5.55334e-09,  3.25724e-09,  6.14286e-09,  9.08750e-10,  2.51319e-09,
00:02:36,    156448,   474.6120,  5.55334e-09,  3.04106e-09,  6.23602e-09,  1.02250e-09,  2.44332e-09,
00:02:36,    156863,   476.5954,  5.33102e-09,  3.04106e-09,  6.04969e-09,  1.02250e-09,  2.51319e-09,
00:02:37,    157278,   478.0499,  5.77568e-09,  3.14856e-09,  6.04969e-09,  9.08750e-10,  2.58307e-09,
00:02:37,    157693,   479.7688,  5.99800e-09,  2.93236e-09,  6.04969e-09,  1.02250e-09,  2.51319e-09,
00:02:38,    158108,   481.4878,  5.77568e-09,  2.93236e-09,  6.14286e-09,  1.25000e-09,  2.44332e-09,
00:02:38,    158523,   483.2067,  6.21789e-09,  2.82367e-09,  6.14286e-09,  7.95000e-10,  2.37344e-09,
00:02:38,    158938,   484.7934,  5.77568e-09,  2.93236e-09,  6.32919e-09,  7.95000e-10,  2.30357e-09,
00:02:39,    159353,   486.3802,  5.10868e-09,  2.71497e-09,  6.23602e-09,  1.13625e-09,  2.44332e-09,
00:02:39,    159768,   487.9669,  6.22034e-09,  3.14974e-09,  6.04969e-09,  1.02250e-09,  2.44332e-09,
00:02:40,    160183,   489.5536,  5.55334e-09,  2.93236e-09,  6.14286e-09,  9.08750e-10,  2.44332e-09,
00:02:40,    160598,   491.5370,  5.99800e-09,  2.93236e-09,  6.04969e-09,  9.08750e-10,  2.51319e-09,
00:02:41,    161013,   493.2559,  5.99800e-09,  2.71497e-09,  5.95652e-09,  9.08750e-10,  2.44332e-09,
00:02:41,    161428,   494.8426,  6.44023e-09,  2.82367e-09,  5.86335e-09,  1.02250e-09,  2.51319e-09,
00:02:41,    161843,   496.4293,  5.33102e-09,  2.71497e-09,  6.14286e-09,  9.08750e-10,  2.23369e-09,
00:02:42,    162258,   498.2805,  5.55334e-09,  2.49758e-09,  5.49171e-09,  1.02250e-09,  2.30357e-09,
00:02:42,    162673,   499.9994,  6.22034e-09,  3.04106e-09,  5.67805e-09,  7.95000e-10,  2.37344e-09,
00:02:43,    163088,   501.5861,  5.77568e-09,  3.04106e-09,  5.67805e-09,  9.08750e-10,  2.51319e-09,
00:02:43,    163503,   503.3051,  5.33102e-09,  2.93236e-09,  5.49171e-09,  1.02250e-09,  2.23369e-09,
00:02:43,    163918,   505.0240,  6.22034e-09,  2.71497e-09,  5.39854e-09,  1.13625e-09,  2.37344e-09,
00:02:44,    164333,   506.6107,  5.99800e-09,  3.14856e-09,  5.86335e-09,  9.08750e-10,  2.23369e-09,
00:02:44,    164748,   508.3297,  5.55334e-09,  3.14974e-09,  5.39854e-09,  9.08750e-10,  2.30357e-09,
00:02:45,    165163,   509.9164,  5.77568e-09,  2.93236e-09,  5.11905e-09,  1.13625e-09,  2.16382e-09,
00:02:45,    165578,   511.5031,  5.77568e-09,  3.04106e-09,  5.30538e-09,  1.02250e-09,  2.23369e-09,
00:02:45,    165993,   512.9576,  5.99800e-09,  2.71497e-09,  5.21221e-09,  1.13625e-09,  2.23369e-09,
00:02:46,    166408,   514.5443,  5.77568e-09,  2.82367e-09,  5.39854e-09,  1.02250e-09,  2.30357e-09,
00:02:46,    166823,   516.6599,  5.55334e-09,  2.82367e-09,  5.02588e-09,  1.02250e-09,  2.30357e-09,
00:02:47,    167238,   518.3789,  5.33102e-09,  2.93236e-09,  5.30538e-09,  9.08750e-10,  2.44332e-09,
00:02:47,    167653,   519.9656,  5.10868e-09,  3.04106e-09,  5.30538e-09,  9.08750e-10,  2.37344e-09,
00:02:48,    168068,   521.5523,  5.77568e-09,  2.82367e-09,  4.93271e-09,  9.08750e-10,  2.51319e-09,
00:02:48,    168483,   523.2713,  5.99800e-09,  2.93236e-09,  4.83954e-09,  7.95000e-10,  2.30357e-09,
00:02:48,    168898,   524.7257,  5.55334e-09,  2.93236e-09,  5.02588e-09,  1.25000e-09,  2.37344e-09,
00:02:49,    169313,   526.7091,  5.99800e-09,  3.25724e-09,  5.02588e-09,  9.08750e-10,  2.37344e-09,
00:02:49,    169728,   528.1636,  5.10868e-09,  3.14856e-09,  4.74638e-09,  7.95000e-10,  2.44332e-09,
00:02:50,    170143,   529.8825,  5.77568e-09,  3.14974e-09,  5.02588e-09,  9.08750e-10,  2.30357e-09,
00:02:50,    170558,   531.3371,  5.33102e-09,  2.71497e-09,  4.93271e-09,  1.25000e-09,  2.09394e-09,
00:02:50,    170973,   533.3204,  6.22034e-09,  2.82367e-09,  5.02588e-09,  7.95000e-10,  2.37344e-09,
00:02:51,    171388,   535.0394,  5.77568e-09,  3.25724e-09,  5.21221e-09,  1.02250e-09,  2.30357e-09,
00:02:51,    171803,   536.7583,  5.55334e-09,  3.25724e-09,  4.83954e-09,  7.95000e-10,  2.16382e-09,
00:02:52,    172218,   538.0806,  5.55334e-09,  2.93236e-09,  4.83954e-09,  7.96250e-10,  2.37344e-09,
00:02:52,    172633,   539.6673,  5.33102e-09,  3.04106e-09,  4.74638e-09,  7.95000e-10,  2.09394e-09,
00:02:53,    173048,   541.5185,  5.55334e-09,  3.04106e-09,  5.02588e-09,  1.02250e-09,  2.30357e-09,
00:02:53,    173463,   543.3696,  6.22034e-09,  3.04106e-09,  4.93271e-09,  9.08750e-10,  2.37344e-09,
00:02:53,    173878,   544.9563,  5.55334e-09,  2.93236e-09,  4.93271e-09,  7.95000e-10,  2.44332e-09,
00:02:54,    174293,   546.5431,  4.66402e-09,  3.14974e-09,  4.74638e-09,  1.02250e-09,  2.44332e-09,
00:02:54,    174708,   548.1298,  5.77568e-09,  3.25724e-09,  5.02588e-09,  1.02250e-09,  2.16382e-09,
00:02:55,    175123,   549.5843,  5.99800e-09,  3.14856e-09,  4.83954e-09,  1.13625e-09,  2.51319e-09,
00:02:55,    175538,   551.4354,  5.33102e-09,  2.93236e-09,  4.65424e-09,  1.02250e-09,  2.37344e-09,
00:02:55,    175953,   553.1543,  6.44023e-09,  3.04106e-09,  4.83954e-09,  7.95000e-10,  2.02407e-09,
00:02:56,    176368,   554.8733,  5.99800e-09,  3.36594e-09,  4.93271e-09,  9.08750e-10,  2.30357e-09,
00:02:56,    176783,   556.1956,  5.33102e-09,  3.25724e-09,  4.83954e-09,  9.08750e-10,  2.23369e-09,
00:02:57,    177198,   557.9145,  5.33102e-09,  3.04106e-09,  5.21221e-09,  9.08750e-10,  2.37344e-09,
00:02:57,    177613,   559.7656,  5.33102e-09,  2.93236e-09,  5.21221e-09,  1.02250e-09,  2.37344e-09,
00:02:58,    178028,   561.4846,  5.33102e-09,  3.14974e-09,  4.93271e-09,  7.95000e-10,  2.51319e-09,
00:02:58,    178443,   562.9391,  5.77568e-09,  2.93236e-09,  5.02588e-09,  9.08750e-10,  2.44332e-09,
00:02:58,    178858,   564.6580,  5.10868e-09,  3.04106e-09,  5.02588e-09,  1.13625e-09,  2.30357e-09,
00:02:59,    179273,   566.1125,  5.33102e-09,  3.04106e-09,  4.83954e-09,  1.02250e-09,  2.30357e-09,
00:02:59,    179688,   568.0959,  5.55334e-09,  3.36594e-09,  4.46790e-09,  7.95000e-10,  2.23369e-09,
00:03:00,    180103,   569.5504,  5.77568e-09,  3.04106e-09,  5.02588e-09,  1.02250e-09,  2.23369e-09,
00:03:00,    180518,   571.6660,  5.33102e-09,  3.14856e-09,  4.93271e-09,  6.82500e-10,  2.16382e-09,
00:03:00,    180933,   573.1205,  4.66402e-09,  3.04106e-09,  5.11905e-09,  9.08750e-10,  2.30357e-09,
00:03:01,    181348,   574.8394,  5.33102e-09,  3.14856e-09,  5.02588e-09,  9.08750e-10,  2.09394e-09,
00:03:01,    181763,   576.4262,  5.33102e-09,  3.03986e-09,  4.65424e-09,  7.96250e-10,  2.37344e-09,
00:03:02,    182178,   577.8806,  5.55334e-09,  2.82367e-09,  4.65321e-09,  7.95000e-10,  2.16382e-09,
00:03:02,    182593,   579.7318,  5.10868e-09,  3.04106e-09,  5.02588e-09,  1.02250e-09,  2.16382e-09,
00:03:03,    183008,   581.4508,  5.55334e-09,  2.82367e-09,  4.93271e-09,  1.02250e-09,  2.37344e-09,
00:03:03,    183423,   583.0374,  5.55334e-09,  3.14974e-09,  5.02588e-09,  9.08750e-10,  2.37344e-09,
00:03:03,    183838,   584.6242,  5.77568e-09,  3.36594e-09,  5.21221e-09,  7.95000e-10,  2.37344e-09,
00:03:04,    184253,   586.2109,  5.55334e-09,  3.25724e-09,  5.11905e-09,  1.02250e-09,  2.23369e-09,
00:03:04,    184668,   588.0620,  5.33102e-09,  3.04106e-09,  5.02588e-09,  1.13625e-09,  2.37344e-09,
00:03:05,    185083,   589.7810,  5.99800e-09,  3.14974e-09,  5.11905e-09,  9.08750e-10,  2.30357e-09,
00:03:05,    185498,   591.3677,  5.99800e-09,  3.04106e-09,  5.02588e-09,  1.02250e-09,  2.16382e-09,
00:03:05,    185913,   592.8222,  6.44266e-09,  3.25724e-09,  4.65424e-09,  9.08750e-10,  2.16382e-09,
00:03:06,    186328,   594.5412,  5.55334e-09,  3.14974e-09,  4.93271e-09,  1.02250e-09,  2.23369e-09,
00:03:06,    186743,   596.2601,  4.66402e-09,  3.25724e-09,  5.02588e-09,  1.13625e-09,  2.44332e-09,
00:03:07,    187158,   597.8468,  5.33102e-09,  3.47463e-09,  5.02588e-09,  9.08750e-10,  2.30357e-09,
00:03:07,    187573,   599.6980,  5.33102e-09,  3.04106e-09,  4.74638e-09,  7.95000e-10,  2.30357e-09,
00:03:07,    187988,   601.2847,  5.77568e-09,  3.36594e-09,  5.11905e-09,  1.02250e-09,  2.37344e-09,
00:03:08,    188403,   603.0036,  5.77568e-09,  2.82367e-09,  4.74740e-09,  9.08750e-10,  2.37344e-09,
00:03:08,    188818,   604.4581,  5.77568e-09,  3.14856e-09,  4.93271e-09,  1.02250e-09,  2.30357e-09,
00:03:09,    189233,   606.1770,  5.33102e-09,  2.93236e-09,  4.93271e-09,  1.02250e-09,  2.44332e-09,
00:03:09,    189648,   607.8960,  5.55334e-09,  3.04106e-09,  4.93271e-09,  7.95000e-10,  2.30357e-09,
00:03:10,    190063,   609.4827,  5.99800e-09,  3.25724e-09,  4.93271e-09,  6.82500e-10,  2.16382e-09,
00:03:10,    190478,   611.2016,  5.77568e-09,  3.14974e-09,  4.83954e-09,  9.08750e-10,  2.23369e-09,
00:03:10,    190893,   613.1850,  5.55334e-09,  3.14974e-09,  5.11905e-09,  9.08750e-10,  2.23369e-09,
00:03:11,    191308,   614.5073,  5.77568e-09,  3.36594e-09,  4.83954e-09,  7.95000e-10,  2.23369e-09,
00:03:11,    191723,   616.6229,  5.55334e-09,  3.14856e-09,  4.83954e-09,  6.82500e-10,  2.16382e-09,
00:03:12,    192138,   618.0774,  5.55334e-09,  3.25724e-09,  4.74740e-09,  1.02250e-09,  2.16382e-09,
00:03:12,    192553,   619.9286,  5.55334e-09,  3.14856e-09,  5.30538e-09,  1.13625e-09,  2.23369e-09,
00:03:12,    192968,   621.1186,  4.88636e-09,  3.03986e-09,  4.74638e-09,  6.82500e-10,  2.30357e-09,
00:03:13,    193383,   623.1020,  5.55334e-09,  3.47463e-09,  4.93271e-09,  9.08750e-10,  2.09394e-09,
00:03:13,    193798,   624.5565,  5.33102e-09,  3.14856e-09,  4.83954e-09,  1.02250e-09,  2.16382e-09,
00:03:14,    194213,   626.0109,  5.99800e-09,  3.36594e-09,  4.56107e-09,  7.95000e-10,  2.23369e-09,
00:03:14,    194628,   628.1266,  5.55334e-09,  3.04106e-09,  4.74638e-09,  7.95000e-10,  2.16382e-09,
00:03:15,    195043,   629.7133,  5.77568e-09,  3.14856e-09,  5.02588e-09,  9.08750e-10,  2.23369e-09,
00:03:15,    195458,   631.4322,  5.77568e-09,  3.25724e-09,  4.83954e-09,  6.82500e-10,  2.30357e-09,
00:03:15,    195873,   633.0189,  5.55334e-09,  3.25724e-09,  4.83954e-09,  1.02250e-09,  2.09394e-09,
00:03:16,    196288,   634.7379,  5.33102e-09,  3.25724e-09,  4.83954e-09,  1.02250e-09,  2.16382e-09,
00:03:16,    196703,   636.3246,  5.77568e-09,  3.25724e-09,  4.65424e-09,  1.02250e-09,  2.09394e-09,
00:03:17,    197118,   637.9113,  5.33102e-09,  3.58333e-09,  4.83954e-09,  1.02250e-09,  2.23369e-09,
00:03:17,    197533,   639.4980,  4.88636e-09,  3.47463e-09,  4.56107e-09,  9.08750e-10,  2.23369e-09,
00:03:17,    197948,   641.0847,  5.55334e-09,  3.25724e-09,  4.74638e-09,  9.08750e-10,  2.30357e-09,
00:03:18,    198363,   642.9359,  5.55334e-09,  3.36594e-09,  4.83954e-09,  9.08750e-10,  2.23369e-09,
00:03:18,    198778,   644.6549,  5.55334e-09,  3.36594e-09,  4.65424e-09,  1.02250e-09,  2.09394e-09,
00:03:19,    199193,   646.2415,  5.33102e-09,  3.25724e-09,  5.02588e-09,  9.08750e-10,  2.51319e-09,
00:03:19,    199608,   647.8283,  5.55334e-09,  3.36594e-09,  4.65424e-09,  9.08750e-10,  2.30357e-09,
00:03:20,    200023,   649.4150,  5.55334e-09,  3.25724e-09,  5.02588e-09,  9.08750e-10,  2.16382e-09,
00:03:20,    200438,   651.3984,  5.33102e-09,  3.36594e-09,  4.65424e-09,  9.08750e-10,  2.23369e-09,
00:03:20,    200853,   653.3818,  5.33102e-09,  3.36594e-09,  5.02588e-09,  1.02250e-09,  2.16382e-09,
00:03:21,    201268,   654.7041,  5.10868e-09,  3.47463e-09,  5.02588e-09,  1.02250e-09,  2.16382e-09,
00:03:21,    201683,   656.2907,  5.33102e-09,  3.04106e-09,  4.93271e-09,  1.13625e-09,  2.23369e-09,
00:03:22,    202098,   657.8775,  5.77568e-09,  3.47463e-09,  4.65424e-09,  9.08750e-10,  2.23369e-09,
00:03:22,    202513,   659.5964,  5.33102e-09,  3.58333e-09,  4.83954e-09,  9.08750e-10,  2.23369e-09,
00:03:22,    202928,   661.0509,  5.55334e-09,  3.47463e-09,  5.11905e-09,  1.02250e-09,  2.23369e-09,
00:03:23,    203343,   662.9021,  5.55334e-09,  3.25724e-09,  4.46790e-09,  9.08750e-10,  2.37344e-09,
00:03:23,    203758,   664.3565,  4.88636e-09,  3.36594e-09,  5.02588e-09,  7.95000e-10,  2.37344e-09,
00:03:24,    204173,   666.3399,  5.10868e-09,  3.58333e-09,  4.65424e-09,  9.08750e-10,  2.37344e-09,
00:03:24,    204588,   667.9267,  5.10868e-09,  3.36594e-09,  4.83954e-09,  1.02250e-09,  2.23369e-09,
00:03:25,    205003,   669.5134,  4.88636e-09,  3.58333e-09,  4.74638e-09,  1.13625e-09,  2.30357e-09,
00:03:25,    205418,   671.1001,  5.33102e-09,  3.04106e-09,  4.83954e-09,  1.02250e-09,  2.23369e-09,
00:03:25,    205833,   672.8191,  4.88636e-09,  3.47463e-09,  4.65424e-09,  1.13625e-09,  2.23369e-09,
00:03:26,    206248,   674.5380,  5.77568e-09,  3.25724e-09,  4.93271e-09,  9.08750e-10,  2.30357e-09,
00:03:26,    206663,   675.8603,  5.10868e-09,  3.36594e-09,  4.65424e-09,  1.13625e-09,  2.23369e-09,
00:03:27,    207078,   677.7114,  6.22034e-09,  3.47463e-09,  4.93271e-09,  1.13625e-09,  2.09394e-09,
00:03:27,    207493,   679.4303,  5.55334e-09,  3.25724e-09,  4.46790e-09,  7.95000e-10,  2.37344e-09,
00:03:27,    207908,   681.1493,  5.10868e-09,  3.14856e-09,  4.83954e-09,  1.02250e-09,  2.16382e-09,
00:03:28,    208323,   682.7360,  5.55334e-09,  3.58333e-09,  5.02588e-09,  1.13625e-09,  2.23369e-09,
00:03:28,    208738,   684.3227,  5.33102e-09,  3.58333e-09,  5.11905e-09,  1.02250e-09,  2.09394e-09,
00:03:29,    209153,   686.1739,  5.77568e-09,  3.36594e-09,  4.74638e-09,  1.02250e-09,  2.44332e-09,
00:03:29,    209568,   687.6284,  5.33102e-09,  3.36594e-09,  4.83954e-09,  1.02250e-09,  2.23369e-09,
00:03:29,    209983,   689.6117,  5.77568e-09,  3.47463e-09,  4.93271e-09,  1.13625e-09,  2.23369e-09,
00:03:30,    210398,   691.3307,  5.77568e-09,  3.14856e-09,  4.56107e-09,  9.08750e-10,  2.37344e-09,
00:03:30,    210813,   692.5207,  5.10868e-09,  3.36594e-09,  5.02588e-09,  1.25000e-09,  2.23369e-09,
00:03:31,    211228,   694.5041,  5.55334e-09,  3.47463e-09,  4.83954e-09,  1.13625e-09,  2.16382e-09,
00:03:31,    211643,   695.9586,  5.33102e-09,  3.25724e-09,  4.83954e-09,  1.25000e-09,  2.37344e-09,
00:03:32,    212058,   697.8098,  5.55334e-09,  3.47463e-09,  4.74638e-09,  1.25000e-09,  2.23369e-09,
00:03:32,    212473,   699.3965,  5.55334e-09,  3.58333e-09,  4.93271e-09,  1.25000e-09,  2.37344e-09,
00:03:32,    212888,   701.5121,  5.10868e-09,  3.36594e-09,  4.65424e-09,  1.13625e-09,  2.09394e-09,
00:03:33,    213303,   702.8344,  5.33102e-09,  3.58333e-09,  4.83954e-09,  1.13625e-09,  2.37344e-09,
00:03:33,    213718,   704.2888,  5.33102e-09,  3.58333e-09,  4.93271e-09,  1.02250e-09,  2.23369e-09,
00:03:34,    214133,   706.1400,  5.55334e-09,  3.47463e-09,  4.83954e-09,  1.13625e-09,  2.23369e-09,
00:03:34,    214548,   707.8590,  5.55334e-09,  3.36594e-09,  4.83954e-09,  1.25000e-09,  2.30357e-09,
00:03:34,    214963,   709.4456,  5.10868e-09,  3.25724e-09,  5.21221e-09,  1.13625e-09,  2.23369e-09,
00:03:35,    215378,   711.0324,  5.55334e-09,  3.36594e-09,  5.02588e-09,  1.13625e-09,  2.23369e-09,
00:03:35,    215793,   713.0158,  6.22034e-09,  3.47463e-09,  4.83954e-09,  1.47750e-09,  2.16382e-09,
00:03:36,    216208,   714.3380,  5.55334e-09,  3.69202e-09,  4.83954e-09,  1.25000e-09,  2.09394e-09,
00:03:36,    216623,   716.0570,  5.33102e-09,  3.69202e-09,  4.83954e-09,  1.36374e-09,  2.37344e-09,
00:03:37,    217038,   717.6437,  5.10868e-09,  3.69202e-09,  5.11905e-09,  1.25000e-09,  2.23369e-09,
00:03:37,    217453,   719.4948,  5.33102e-09,  3.36594e-09,  4.83954e-09,  1.25000e-09,  2.16382e-09,
00:03:37,    217868,   721.3460,  5.10868e-09,  3.14856e-09,  5.11905e-09,  1.02250e-09,  2.16382e-09,
00:03:38,    218283,   722.6683,  5.77568e-09,  3.47463e-09,  5.02588e-09,  1.02250e-09,  2.51319e-09,
00:03:38,    218698,   724.3872,  4.66402e-09,  3.36594e-09,  4.74638e-09,  1.02250e-09,  2.16382e-09,
00:03:39,    219113,   725.9740,  4.88636e-09,  3.69202e-09,  5.11905e-09,  1.13625e-09,  2.30357e-09,
00:03:39,    219528,   727.6929,  5.77568e-09,  3.25724e-09,  5.30538e-09,  1.25000e-09,  2.30357e-09,
00:03:39,    219943,   729.5440,  4.66402e-09,  3.80072e-09,  5.11905e-09,  1.25000e-09,  2.09394e-09,
00:03:40,    220358,   731.1308,  5.10868e-09,  3.69202e-09,  5.11905e-09,  1.36374e-09,  2.30357e-09,
00:03:40,    220773,   732.7175,  5.33102e-09,  3.58333e-09,  4.74740e-09,  1.02250e-09,  2.37344e-09,
00:03:41,    221188,   734.4364,  5.55334e-09,  3.25724e-09,  5.02588e-09,  1.13625e-09,  2.09394e-09,
00:03:41,    221603,   736.1554,  5.55334e-09,  3.58333e-09,  4.83954e-09,  1.25000e-09,  2.30357e-09,
00:03:42,    222018,   737.7421,  5.10868e-09,  3.58333e-09,  4.93271e-09,  1.13625e-09,  2.09394e-09,
00:03:42,    222433,   739.0644,  5.99800e-09,  3.47463e-09,  4.83954e-09,  1.02250e-09,  2.30357e-09,
00:03:42,    222848,   740.9155,  5.33102e-09,  3.69202e-09,  5.30538e-09,  1.25000e-09,  2.23369e-09,
00:03:43,    223263,   742.7667,  5.33102e-09,  3.80072e-09,  4.93271e-09,  1.36374e-09,  2.30357e-09,
00:03:43,    223678,   744.6178,  5.77568e-09,  3.47463e-09,  4.93271e-09,  1.36374e-09,  2.30357e-09,
00:03:44,    224093,   746.2046,  5.10868e-09,  3.47463e-09,  4.74638e-09,  1.25000e-09,  2.37344e-09,
00:03:44,    224508,   747.7913,  5.33102e-09,  3.80072e-09,  5.02588e-09,  1.25000e-09,  2.16382e-09,
